ID,score
0,16.903894
1,26.973656
2,28.25135
3,33.84814
4,27.072372
5,26.372856
6,25.373123
7,36.475094
8,24.324993
9,20.105288
10,36.553703
11,31.46154
12,19.105589
13,34.70575
14,19.824888
15,29.310904
16,23.698132
17,21.1238
18,35.910305
19,21.377995
20,19.047089
21,24.817863
22,29.224442
23,17.04776
24,30.004377
25,16.267845
26,27.504694
27,28.782372
28,24.724283
29,21.084204
30,23.173367
31,19.735973
32,30.870445
33,21.186588
34,25.932688
35,23.865824
36,20.473099
37,24.414032
38,24.269543
39,23.58488
40,30.151215
41,26.773142
42,15.896448
43,37.4025
44,34.728554
45,32.476967
46,21.837612
47,24.671637
48,19.443586
49,19.299498
50,28.690136
51,31.044306
52,28.676456
53,17.212572
54,19.57972
55,22.553354
56,34.27142
57,28.113846
58,23.884077
59,21.454767
60,23.111176
61,18.75097
62,20.272825
63,23.050453
64,27.655521
65,33.080307
66,25.456652
67,21.076473
68,32.758526
69,33.458397
70,27.42369
71,30.629377
72,32.08489
73,16.37111
74,18.623064
75,30.022264
76,28.447481
77,29.652224
78,33.493923
79,25.701416
80,24.885668
81,26.22496
82,38.667675
83,34.71192
84,21.134098
85,43.244026
86,26.261454
87,31.003403
88,29.598055
89,25.763561
90,16.89041
91,38.921486
92,10.712987
93,22.408882
94,17.535847
95,24.592329
96,34.32801
97,22.877375
98,22.542332
99,33.655853
100,35.153408
101,31.14872
102,20.345968
103,25.322357
104,27.140476
105,22.814388
106,24.389048
107,26.876045
108,31.308928
109,20.14555
110,19.731697
111,19.831287
112,26.512993
113,20.89271
114,27.409937
115,20.320541
116,19.693445
117,30.732676
118,24.143442
119,26.804987
120,21.216198
121,32.76501
122,30.862452
123,17.129522
124,31.114122
125,28.90725
126,37.07196
127,24.439302
128,22.461351
129,20.370356
130,22.257313
131,27.978022
132,29.599945
133,23.41432
134,15.55263
135,30.583809
136,29.075287
137,23.614697
138,18.003403
139,32.73854
140,31.706331
141,26.805758
142,30.063246
143,23.700905
144,26.15988
145,15.3720875
146,28.33032
147,18.336475
148,17.274426
149,36.941574
150,24.560072
151,26.45474
152,20.41483
153,19.005634
154,22.015131
155,20.267725
156,18.159033
157,21.008003
158,25.566284
159,23.200855
160,24.677555
161,23.617445
162,28.026403
163,17.618757
164,35.51956
165,25.83159
166,28.901531
167,29.015726
168,17.758183
169,28.352
170,17.41972
171,22.016663
172,22.187155
173,31.36225
174,30.204369
175,36.03804
176,27.3457
177,24.552092
178,16.594452
179,21.316038
180,31.843868
181,30.258276
182,21.873945
183,22.756428
184,36.192703
185,23.432884
186,21.921253
187,25.709011
188,20.405373
189,21.473125
190,36.587837
191,24.782715
192,26.584925
193,22.046532
194,37.573612
195,20.266665
196,20.627993
197,21.877806
198,24.542448
199,27.126558
200,30.730478
201,28.439157
202,21.852741
203,51.023933
204,31.637157
205,18.048931
206,22.287918
207,21.860592
208,27.352785
209,23.015701
210,34.42223
211,25.040356
212,29.068682
213,30.472153
214,26.922768
215,29.519423
216,19.284082
217,21.382456
218,20.163544
219,23.34644
220,17.078184
221,22.583263
222,27.766708
223,34.549377
224,35.345848
225,25.777346
226,38.030357
227,24.227678
228,33.286987
229,29.090307
230,37.673096
231,26.865408
232,33.873127
233,36.380802
234,23.735226
235,30.534336
236,20.021582
237,25.179373
238,28.548773
239,26.53601
240,21.446335
241,27.44559
242,22.026058
243,27.331667
244,31.147371
245,20.162632
246,30.865671
247,27.790361
248,22.287104
249,22.493338
250,25.369328
251,24.645962
252,24.593237
253,19.894274
254,19.784466
255,29.01433
256,19.766329
257,18.462694
258,30.868376
259,15.661761
260,16.784555
261,24.896448
262,35.447186
263,35.8935
264,26.136272
265,18.644321
266,29.246464
267,25.683393
268,25.384886
269,17.801517
270,26.299372
271,32.492542
272,18.194221
273,17.397873
274,27.155518
275,24.931974
276,26.64636
277,30.600727
278,29.727217
279,27.040895
280,20.921452
281,30.113262
282,27.669191
283,17.89828
284,22.523169
285,26.857702
286,26.001476
287,22.485134
288,24.834482
289,20.4348
290,20.168802
291,31.371449
292,36.528133
293,29.536953
294,29.101456
295,26.954386
296,32.248978
297,25.80698
298,27.400158
299,22.415876
300,35.338573
301,22.25673
302,32.995125
303,30.470858
304,24.577965
305,27.688566
306,18.545355
307,24.230185
308,16.760117
309,27.454678
310,19.779545
311,31.708246
312,30.81162
313,26.981026
314,20.733688
315,20.753494
316,30.096952
317,28.565212
318,26.409134
319,29.029953
320,22.81191
321,30.058079
322,18.372482
323,22.483118
324,36.38127
325,32.60766
326,21.610178
327,29.133188
328,29.2551
329,25.827494
330,27.27598
331,25.076538
332,25.8382
333,25.261324
334,20.15052
335,15.026395
336,16.168797
337,23.442122
338,21.63365
339,25.40801
340,17.39778
341,29.344963
342,21.435076
343,33.737164
344,25.826778
345,25.27688
346,27.357178
347,24.885376
348,25.711952
349,28.544573
350,22.760946
351,26.168344
352,20.447252
353,22.481308
354,21.925774
355,21.83551
356,29.311644
357,29.515553
358,25.707354
359,21.68057
360,16.44967
361,21.755623
362,22.310701
363,27.517128
364,28.697569
365,25.318323
366,34.42496
367,26.664288
368,25.959002
369,17.798782
370,27.454214
371,21.027527
372,18.066536
373,36.10103
374,24.151783
375,24.260475
376,21.235104
377,20.083025
378,34.032913
379,30.872168
380,21.295095
381,19.649574
382,30.48319
383,18.668135
384,41.605198
385,31.115358
386,24.440931
387,17.377617
388,27.154982
389,24.48843
390,20.54463
391,33.2178
392,17.859318
393,24.880983
394,27.301302
395,28.508316
396,33.873592
397,25.869156
398,20.002975
399,17.223793
400,30.98228
401,32.91492
402,27.387691
403,29.977148
404,28.060179
405,35.451096
406,34.367172
407,27.29227
408,22.652117
409,25.808224
410,25.041124
411,20.48263
412,23.309559
413,15.146333
414,33.38847
415,17.517021
416,16.82623
417,25.484837
418,31.930222
419,19.248323
420,24.310442
421,18.067478
422,29.417467
423,34.343243
424,21.095835
425,24.304605
426,17.858465
427,22.74031
428,26.154339
429,19.965368
430,25.723772
431,19.110563
432,31.524578
433,22.907722
434,19.687054
435,28.653854
436,21.007236
437,24.549553
438,32.204853
439,19.189075
440,24.37738
441,25.305891
442,28.71397
443,33.278553
444,20.710985
445,28.853115
446,23.851458
447,27.792135
448,40.967884
449,23.71089
450,26.037823
451,20.388815
452,26.865576
453,33.475956
454,34.02266
455,25.884005
456,20.789398
457,24.583168
458,27.794113
459,24.517054
460,20.310034
461,20.385233
462,26.2734
463,35.901566
464,27.648926
465,23.793419
466,18.245783
467,17.738075
468,19.663948
469,32.41111
470,20.809889
471,31.243732
472,20.233147
473,16.876314
474,26.58145
475,26.309822
476,28.999882
477,19.436687
478,20.692192
479,23.399797
480,30.975048
481,27.187805
482,33.153248
483,20.172873
484,25.990973
485,23.348272
486,28.6494
487,28.145899
488,18.252218
489,32.434593
490,36.89615
491,21.050688
492,35.471905
493,28.311743
494,20.882948
495,20.972567
496,19.222584
497,21.126158
498,20.18783
499,19.550966
500,26.60773
501,31.211283
502,22.493883
503,33.782043
504,27.121788
505,20.09275
506,22.404867
507,31.75179
508,22.482439
509,28.026552
510,33.585026
511,44.811104
512,14.073209
513,21.378172
514,30.130192
515,32.28345
516,16.578806
517,18.651129
518,24.141808
519,27.363985
520,16.321262
521,33.135147
522,15.8540945
523,32.973537
524,20.70386
525,19.418804
526,26.680395
527,20.596178
528,17.50126
529,14.835324
530,31.755135
531,42.40013
532,27.67415
533,25.898087
534,18.081287
535,27.50851
536,28.868448
537,17.902214
538,36.841198
539,33.15438
540,29.780937
541,28.26121
542,17.901087
543,22.1423
544,22.79239
545,24.756605
546,30.25951
547,34.611866
548,29.040024
549,27.087244
550,21.201164
551,22.874918
552,28.432272
553,25.36823
554,37.97914
555,19.905739
556,32.242264
557,17.559504
558,29.338062
559,24.425507
560,25.923117
561,23.679365
562,25.862406
563,26.582178
564,30.63852
565,25.587723
566,26.015625
567,31.279915
568,33.816093
569,18.766586
570,23.202328
571,15.503715
572,26.061806
573,22.700848
574,31.10457
575,33.089798
576,28.888714
577,25.791267
578,30.077715
579,25.034138
580,20.983234
581,22.684175
582,16.9837
583,24.571377
584,33.678925
585,21.606646
586,22.10115
587,21.608633
588,22.464842
589,25.7521
590,23.818558
591,26.862648
592,22.932606
593,28.749004
594,28.909424
595,21.786348
596,16.998732
597,30.383953
598,22.715113
599,24.208988
600,32.25677
601,25.566887
602,27.00475
603,30.053347
604,20.025936
605,25.51748
606,21.91776
607,24.021492
608,26.780935
609,18.642174
610,15.872234
611,28.397797
612,36.132122
613,31.513485
614,21.074299
615,34.23011
616,20.069805
617,35.189056
618,28.674112
619,28.301704
620,23.23257
621,31.349092
622,26.750124
623,28.611761
624,23.454933
625,25.200842
626,23.760052
627,22.37223
628,21.977676
629,27.184393
630,25.831663
631,31.330727
632,28.29525
633,26.324512
634,20.489227
635,28.518518
636,21.611897
637,29.16817
638,25.61009
639,50.437576
640,28.015154
641,29.356815
642,22.027346
643,19.71108
