ID,score
0,25.447596
1,47.060795
2,83.05782
3,60.013325
4,47.478016
5,37.81003
6,76.459854
7,62.555042
8,51.424164
9,33.327835
10,51.073685
11,52.419216
12,28.368153
13,50.64359
14,31.224936
15,48.588684
16,43.410275
17,40.41467
18,50.24516
19,39.891235
20,35.143753
21,42.3655
22,52.588486
23,32.49047
24,51.816822
25,28.293957
26,41.947075
27,38.369522
28,58.12246
29,48.07911
30,38.02315
31,37.98656
32,63.927723
33,39.55813
34,61.034645
35,37.576756
36,31.51836
37,43.497032
38,44.219063
39,41.01542
40,46.534016
41,45.458885
42,27.64537
43,59.362507
44,47.980927
45,46.559612
46,39.89187
47,40.43383
48,30.46139
49,27.926683
50,49.733208
51,51.242294
52,56.20179
53,26.272135
54,29.225988
55,53.588654
56,75.56086
57,40.09404
58,47.316475
59,33.78233
60,44.64107
61,34.751755
62,36.666477
63,45.42448
64,45.022644
65,45.72197
66,47.77409
67,33.834423
68,49.69803
69,51.29935
70,42.075085
71,42.204105
72,66.45841
73,49.11352
74,29.816595
75,43.637604
76,41.44994
77,55.058384
78,49.978477
79,40.90563
80,35.914368
81,43.98518
82,60.204304
83,49.08278
84,41.59967
85,57.192917
86,34.849155
87,55.18147
88,47.375183
89,44.903675
90,29.876707
91,58.62503
92,19.185116
93,32.46513
94,28.348629
95,43.093735
96,47.511395
97,39.61252
98,38.25204
99,52.819878
100,63.394238
101,47.485443
102,41.387566
103,41.16861
104,45.72589
105,45.921986
106,41.83543
107,37.316406
108,44.837425
109,35.89398
110,26.100935
111,36.54734
112,47.618217
113,42.517315
114,43.792946
115,31.20738
116,30.945498
117,48.463142
118,39.8897
119,39.332314
120,37.383778
121,48.46165
122,41.79927
123,31.939417
124,47.74595
125,62.33343
126,60.50507
127,38.903225
128,33.10573
129,35.904423
130,40.292004
131,51.163944
132,51.061787
133,42.060543
134,32.10084
135,46.128292
136,50.30482
137,50.570255
138,44.792755
139,39.88212
140,52.41364
141,41.98785
142,52.45841
143,54.77785
144,41.80027
145,28.321983
146,57.132736
147,43.12926
148,39.03835
149,47.811333
150,50.21667
151,53.29901
152,31.537708
153,35.85295
154,38.098896
155,33.980846
156,33.18121
157,30.50935
158,44.165787
159,40.379753
160,34.502228
161,58.3384
162,38.89827
163,40.920902
164,58.93407
165,46.404682
166,39.717842
167,43.56693
168,27.63434
169,44.45342
170,29.256756
171,32.62972
172,48.5696
173,60.197117
174,45.50615
175,62.095284
176,46.423344
177,37.28027
178,38.97257
179,37.92716
180,54.15675
181,51.35762
182,38.894478
183,40.338676
184,59.86282
185,36.34606
186,34.372623
187,59.908646
188,46.761993
189,33.002842
190,65.04267
191,40.842148
192,59.556396
193,46.982323
194,58.173935
195,38.515965
196,34.17593
197,37.871628
198,39.64188
199,48.801224
200,54.36172
201,53.285053
202,44.5765
203,77.87981
204,47.671253
205,35.048492
206,44.14618
207,39.47313
208,38.559097
209,43.973434
210,60.567436
211,52.754642
212,55.121883
213,50.154404
214,44.697098
215,40.098885
216,32.91013
217,35.88672
218,46.12243
219,35.28397
220,34.114365
221,52.937683
222,42.046787
223,68.127655
224,57.689266
225,54.534573
226,53.19857
227,53.05925
228,57.728256
229,54.80899
230,63.411263
231,39.046997
232,58.11562
233,63.23229
234,37.97004
235,42.507168
236,34.551632
237,47.382973
238,50.844765
239,38.635548
240,33.348686
241,42.671127
242,39.70904
243,45.121105
244,71.88512
245,31.70752
246,43.950172
247,48.262283
248,34.306526
249,31.120193
250,72.634384
251,42.56979
252,45.413002
253,37.02064
254,27.412514
255,46.12381
256,49.41721
257,33.08188
258,49.669807
259,27.843166
260,28.179653
261,43.772694
262,51.017002
263,55.786415
264,43.989353
265,29.444424
266,50.03467
267,41.06264
268,41.36024
269,29.868252
270,44.878014
271,44.940155
272,30.58353
273,28.484953
274,46.61655
275,46.734383
276,40.068584
277,42.84602
278,47.092247
279,40.872875
280,46.20294
281,56.284946
282,45.733273
283,28.785706
284,38.569523
285,46.649097
286,49.622746
287,36.655315
288,38.3488
289,44.94067
290,41.451065
291,56.89758
292,64.245834
293,42.436718
294,46.976723
295,65.60137
296,56.46606
297,61.962
298,58.713108
299,32.51942
300,53.241707
301,45.85201
302,52.0617
303,57.78125
304,36.24825
305,44.485447
306,39.540337
307,38.658497
308,29.386728
309,44.2169
310,30.652279
311,52.970528
312,47.833004
313,38.262257
314,42.525673
315,35.22252
316,51.703445
317,59.13062
318,50.56726
319,45.880856
320,39.009003
321,49.035706
322,42.96126
323,34.1447
324,49.795746
325,60.402637
326,44.69646
327,51.493923
328,49.5157
329,35.28451
330,40.69004
331,43.740307
332,46.546696
333,39.892353
334,32.884365
335,22.96258
336,32.491234
337,40.289215
338,37.946075
339,49.179813
340,38.961967
341,56.439022
342,39.639034
343,53.093014
344,36.277695
345,45.411015
346,44.164387
347,36.418037
348,39.89364
349,44.74621
350,34.746197
351,46.897556
352,39.727627
353,38.768864
354,32.231796
355,39.877052
356,43.162064
357,48.85902
358,33.154312
359,33.653397
360,52.850918
361,32.075363
362,34.037365
363,43.86831
364,47.084797
365,42.447994
366,50.504562
367,65.26283
368,37.806103
369,30.291002
370,47.706562
371,48.849102
372,30.879189
373,59.68921
374,41.258945
375,61.99518
376,38.873024
377,32.45073
378,56.99291
379,44.749847
380,33.98717
381,38.262928
382,43.71238
383,39.112465
384,70.06671
385,52.70235
386,51.140697
387,41.498127
388,55.01714
389,34.79799
390,47.652126
391,52.354366
392,39.311222
393,57.68484
394,36.6614
395,52.169563
396,49.32327
397,42.655582
398,29.91108
399,38.023018
400,39.06972
401,52.683353
402,38.235004
403,51.29791
404,53.56254
405,50.926838
406,66.828255
407,47.21823
408,35.73244
409,44.977596
410,50.184624
411,36.099136
412,45.48121
413,21.682838
414,47.42141
415,31.379145
416,28.050348
417,39.893745
418,45.7906
419,26.694988
420,42.672665
421,42.59875
422,44.369366
423,64.716835
424,34.008053
425,40.45348
426,26.74193
427,39.93614
428,47.76097
429,41.269405
430,40.91087
431,32.699093
432,67.061
433,41.10103
434,36.008022
435,41.6093
436,28.736095
437,38.682194
438,53.842205
439,34.312923
440,32.657692
441,49.38806
442,46.507812
443,46.23124
444,32.973816
445,45.560295
446,48.739857
447,52.35245
448,59.55608
449,38.289223
450,41.87435
451,38.185833
452,56.744595
453,47.01039
454,52.84276
455,45.12628
456,30.848333
457,66.687874
458,73.864
459,48.062458
460,32.97219
461,33.263382
462,48.672157
463,41.99815
464,49.82235
465,37.014977
466,23.249027
467,29.54653
468,36.0876
469,49.04412
470,43.84828
471,54.142677
472,32.82771
473,32.834557
474,35.67968
475,51.151463
476,58.73043
477,40.922012
478,43.894714
479,34.30477
480,57.733116
481,45.67127
482,52.65172
483,37.698463
484,48.4607
485,35.730312
486,47.147644
487,49.49513
488,28.762856
489,47.506687
490,56.264843
491,39.265614
492,53.20333
493,52.359497
494,29.465633
495,33.807655
496,40.014175
497,36.269814
498,35.994873
499,31.869278
500,45.347942
501,56.281754
502,41.178143
503,51.707043
504,34.587803
505,42.082886
506,33.027744
507,55.665062
508,38.380062
509,36.62629
510,60.562366
511,65.965935
512,18.494774
513,30.537647
514,56.156994
515,51.885235
516,28.967205
517,32.275303
518,37.590023
519,44.601707
520,41.35661
521,57.367607
522,29.258919
523,50.63617
524,40.112564
525,29.955086
526,46.151268
527,36.27097
528,31.167864
529,25.91971
530,45.990356
531,65.86468
532,51.259865
533,39.317707
534,40.660805
535,43.714104
536,56.29241
537,36.755844
538,67.82592
539,57.060818
540,40.078476
541,63.278934
542,31.615961
543,40.566067
544,35.558792
545,40.93003
546,40.644672
547,51.601833
548,44.147167
549,45.655598
550,41.201385
551,41.968437
552,51.363174
553,52.6654
554,56.644447
555,30.039753
556,53.836926
557,26.256725
558,47.348213
559,30.512312
560,55.459957
561,44.359795
562,35.71929
563,43.36052
564,52.758083
565,40.26145
566,39.696903
567,48.57937
568,53.71123
569,28.035845
570,36.37991
571,33.989136
572,47.53882
573,42.954784
574,44.264942
575,59.797092
576,45.55902
577,48.721195
578,54.919792
579,48.31824
580,39.326847
581,39.6203
582,25.985458
583,37.76925
584,55.248867
585,38.06334
586,29.935585
587,35.009403
588,60.006523
589,47.341755
590,39.360836
591,44.074158
592,38.635113
593,51.354427
594,43.892105
595,32.627716
596,25.352093
597,50.66549
598,36.34811
599,39.42331
600,53.974854
601,37.643913
602,40.842697
603,46.092472
604,40.558525
605,50.752865
606,40.52095
607,36.013016
608,44.51714
609,31.674543
610,30.276237
611,46.090206
612,52.106754
613,56.53189
614,34.336395
615,47.83361
616,32.61451
617,63.53563
618,54.36651
619,66.67999
620,42.706505
621,53.820267
622,46.153698
623,44.221653
624,43.276855
625,38.161247
626,37.636208
627,41.207706
628,32.68431
629,46.97641
630,42.529934
631,48.936527
632,54.811207
633,38.646534
634,34.514214
635,40.110752
636,36.713108
637,45.56892
638,53.3544
639,62.04065
640,50.027515
641,49.123363
642,36.54841
643,30.271156
644,50.76291
645,28.484179
646,43.07735
647,37.467163
648,43.559387
649,47.838806
650,41.601295
651,39.025764
652,50.266743
653,56.65399
654,55.155106
655,40.892467
656,25.066292
657,45.822605
658,45.876934
659,19.274618
660,30.699633
661,32.21514
662,48.622776
663,45.146885
664,36.81578
665,41.67702
666,48.923813
667,37.482426
668,46.196503
669,33.333817
670,52.75019
671,50.3914
672,47.21177
673,54.47973
674,44.995323
675,53.04934
676,51.39927
677,34.123363
678,39.89843
679,43.87663
680,47.74186
681,69.59242
682,49.32176
683,37.01249
684,44.02676
685,47.779926
686,31.350695
687,37.27141
688,41.51937
689,17.09564
690,50.879925
691,43.121513
692,37.551727
693,32.927414
694,56.387997
695,53.94162
696,46.700314
697,41.603176
698,38.39274
699,46.80181
700,45.30644
701,37.138466
702,39.71049
703,44.43158
704,29.752207
705,59.103695
706,50.9684
707,36.36249
708,47.503304
709,39.95566
710,41.476475
711,30.365858
712,55.48589
713,49.520958
714,36.44378
715,55.583206
716,46.442467
717,49.27046
718,27.273718
719,52.701286
720,34.736904
721,42.605988
722,33.01113
723,41.012753
724,34.87367
725,39.426197
726,33.69611
727,35.685623
728,36.170467
729,46.47526
730,30.239445
731,40.75672
732,43.737797
733,36.719532
734,34.265785
735,39.5998
736,30.808622
737,38.839558
738,44.316593
739,57.010586
740,46.466316
741,51.890057
742,52.10899
743,52.08909
744,46.25402
745,48.63953
746,51.69382
747,37.787384
748,40.80163
749,46.968117
750,34.210106
751,41.155052
752,59.44351
753,37.43282
754,35.213707
755,52.44206
756,49.440506
757,35.10263
758,53.115166
759,36.879818
760,61.255096
761,27.50529
762,49.488693
763,57.40483
764,25.2602
765,32.48813
766,50.88572
767,48.400276
768,41.86563
769,55.44033
770,40.966244
771,48.68007
772,44.117203
773,48.79072
774,48.771942
775,40.47284
776,33.373955
777,52.3032
778,40.34268
779,49.022263
780,41.67785
781,34.661503
782,34.94551
783,27.65737
784,30.151442
785,36.734764
786,61.962063
787,51.4428
788,37.13877
789,57.28851
790,56.641937
791,38.239193
792,42.818935
793,36.650936
794,46.246563
795,50.33469
796,54.397823
797,42.657017
798,26.838263
799,40.230793
800,37.30926
801,59.889393
802,46.06373
803,75.84855
804,38.7604
805,60.172234
806,41.88143
807,34.622604
808,52.81063
809,35.838806
810,51.86094
811,46.485203
812,40.480022
813,38.916897
814,53.224655
815,46.05448
816,52.09472
817,48.627663
818,45.62748
819,28.323082
820,56.867096
821,57.78624
822,61.347656
823,39.863544
824,43.74842
825,48.385143
826,40.365166
827,42.555252
828,40.35881
829,64.92495
830,34.4768
831,56.31619
832,35.622623
833,43.892326
834,41.324474
835,38.73482
836,62.740295
837,47.13117
838,44.601353
839,43.13104
840,19.291674
841,47.81091
842,43.31065
843,38.66273
844,41.01855
845,30.90768
846,51.567818
847,33.668884
848,58.93575
849,46.93877
850,61.08856
851,42.819344
852,53.692783
853,53.46623
854,54.62745
855,41.93932
856,46.48405
857,32.68921
858,55.75633
859,37.40305
860,41.893604
861,39.27283
862,41.55507
863,36.013943
864,47.271168
865,46.962955
866,36.088196
867,63.332474
868,58.37737
869,39.611504
870,45.35585
871,40.242294
872,56.26432
873,43.39215
874,30.60265
875,37.144714
876,39.216755
877,43.030502
878,49.525265
879,36.57484
880,39.326344
881,57.185337
882,48.549236
883,53.521236
884,35.384293
885,28.109566
886,45.580246
887,47.78214
888,64.18655
889,42.468075
890,44.552612
891,30.606693
892,58.70991
893,44.886898
894,35.879833
895,58.38019
896,38.62395
897,46.62521
898,38.430393
899,35.45475
900,37.607018
901,37.73233
902,65.71477
903,39.463135
904,33.2083
905,50.475937
906,65.43879
907,38.268574
908,40.8659
909,37.534775
910,38.257908
911,38.47478
912,58.578945
913,53.867634
914,39.897053
915,24.97262
916,33.294754
917,36.151836
918,52.3013
919,24.705236
920,42.95553
921,30.148205
922,40.910965
923,40.513535
924,44.978603
925,40.05138
926,36.592167
927,38.509846
928,39.278233
929,27.445501
930,66.64617
931,44.078503
932,48.73456
933,48.620388
934,36.176334
935,57.04602
936,46.32018
937,47.23949
938,40.50891
939,44.29106
940,50.31399
941,42.51793
942,43.216595
943,44.097584
944,46.020664
945,37.6477
946,46.57526
947,51.513035
948,37.37442
949,51.76581
950,51.981014
951,36.649418
952,38.561195
953,35.247528
954,62.88081
955,53.11689
956,48.14598
957,46.74024
958,29.92538
959,39.112778
960,52.28117
961,37.095314
962,32.368732
963,46.00006
964,51.627453
965,37.9463
966,33.402374
967,48.692894
968,40.313507
969,40.34713
970,60.400192
971,56.540348
972,56.436584
973,48.789055
974,54.97488
975,35.889156
976,61.598682
977,31.560253
978,43.58402
979,47.682625
980,42.46141
981,36.66756
982,45.50697
983,60.353733
984,61.414757
985,31.527712
986,23.776752
987,42.383095
988,42.872086
989,32.94535
990,48.944286
991,37.622852
992,46.50599
993,49.503014
994,56.324654
995,53.353603
996,42.269558
997,43.00795
998,35.78246
999,63.896122
1000,50.396378
1001,29.536871
1002,45.95108
1003,35.481827
1004,36.375637
1005,29.413094
1006,38.14765
1007,38.536587
1008,38.597466
1009,47.396614
1010,21.62098
1011,33.165768
1012,29.196625
1013,59.96981
1014,51.474083
1015,73.757095
1016,45.57303
1017,52.37124
1018,35.25292
1019,39.766495
1020,37.71958
1021,39.87811
1022,34.589703
1023,43.213715
1024,23.556973
1025,45.63449
1026,37.898907
1027,58.040928
1028,43.409355
1029,35.28177
1030,43.542652
1031,49.993443
1032,49.520443
1033,43.337933
1034,60.14103
1035,48.036438
1036,48.04029
1037,48.745
1038,37.718052
1039,48.62963
1040,31.698925
1041,47.725143
1042,51.027565
1043,39.966087
1044,52.28809
1045,42.94759
1046,42.60656
1047,51.417953
1048,30.89779
1049,32.385517
1050,44.85055
1051,39.88602
1052,57.26042
1053,42.682697
1054,42.31984
1055,53.072296
1056,33.98034
1057,40.1945
1058,38.57989
1059,43.52482
1060,46.452133
