ID,score
0,26.24002
1,48.500324
2,76.09698
3,56.716568
4,45.99466
5,38.019783
6,60.60579
7,57.69942
8,51.311497
9,32.08986
10,51.554203
11,50.43962
12,26.676092
13,51.519234
14,29.36853
15,55.211246
16,44.016617
17,40.778442
18,48.373623
19,40.688305
20,36.38975
21,39.79687
22,52.93697
23,34.315285
24,52.772274
25,28.663942
26,41.86989
27,43.239296
28,54.916637
29,47.04929
30,36.474213
31,38.674595
32,65.296394
33,47.164837
34,47.103977
35,37.56166
36,31.607233
37,45.7853
38,48.467205
39,39.494392
40,43.91508
41,45.09731
42,30.757347
43,58.626797
44,45.777626
45,47.175327
46,39.878574
47,42.894993
48,30.879797
49,29.232395
50,49.267097
51,50.20928
52,57.710934
53,26.331287
54,26.814068
55,54.233517
56,48.678066
57,38.974205
58,41.854755
59,38.18308
60,44.654716
61,34.841743
62,39.453938
63,39.024246
64,45.873466
65,48.495636
66,42.72361
67,35.446716
68,58.82015
69,54.560482
70,47.213963
71,49.166355
72,65.85044
73,44.13835
74,28.195173
75,41.44373
76,43.40619
77,50.504475
78,55.046394
79,41.946198
80,39.005657
81,44.2594
82,60.442406
83,50.273926
84,41.37193
85,56.409073
86,34.799953
87,52.40596
88,51.80036
89,39.737835
90,28.238224
91,55.83106
92,20.245897
93,37.03572
94,31.900057
95,43.363068
96,48.011772
97,40.33887
98,37.53719
99,51.915684
100,65.503365
101,45.123276
102,40.973816
103,40.601383
104,44.84975
105,44.814983
106,38.083336
107,35.75112
108,45.328682
109,33.425053
110,24.977194
111,34.78801
112,43.43618
113,39.697983
114,43.918503
115,32.236546
116,33.056118
117,47.470997
118,39.91251
119,37.975647
120,36.69868
121,49.67383
122,42.116447
123,30.602997
124,47.42389
125,61.764954
126,59.70075
127,43.391556
128,31.750776
129,38.432472
130,38.96245
131,43.604115
132,42.97402
133,41.99413
134,30.06127
135,42.86439
136,51.650326
137,48.377544
138,30.319197
139,39.530754
140,51.277885
141,42.4829
142,45.745033
143,48.69066
144,35.80996
145,33.368103
146,50.69502
147,36.0936
148,40.559208
149,47.01549
150,40.764675
151,55.519047
152,31.664564
153,35.259693
154,39.011337
155,34.35318
156,30.482824
157,30.097952
158,44.21081
159,33.952766
160,32.18177
161,46.93464
162,33.109013
163,43.116592
164,57.9148
165,45.656307
166,39.95506
167,44.035458
168,29.01944
169,42.907204
170,33.620678
171,35.05849
172,49.11905
173,64.32461
174,44.3543
175,58.767513
176,47.975586
177,37.170254
178,33.946033
179,38.986504
180,52.614655
181,53.479744
182,33.739185
183,41.221348
184,57.809578
185,33.722008
186,34.84894
187,60.01763
188,35.691227
189,36.256615
190,58.63042
191,42.98572
192,50.413395
193,39.261986
194,62.095165
195,40.3133
196,33.421787
197,38.822678
198,43.49299
199,46.82155
200,57.728832
201,52.85619
202,43.105312
203,72.60658
204,48.375366
205,34.420288
206,46.95137
207,43.00239
208,46.689564
209,39.205242
210,59.944336
211,51.589672
212,56.91935
213,43.81048
214,44.353214
215,42.60115
216,30.20042
217,33.75468
218,44.905308
219,38.750614
220,33.091446
221,54.12329
222,41.916443
223,68.15009
224,56.866318
225,44.430313
226,58.51069
227,49.96331
228,50.766674
229,55.121708
230,60.50403
231,38.98238
232,58.176125
233,63.20007
234,38.582344
235,43.437183
236,38.339283
237,45.920456
238,48.899986
239,37.805794
240,29.521423
241,43.37589
242,39.93849
243,43.900105
244,68.09912
245,31.338728
246,44.476643
247,53.869644
248,37.17378
249,28.885365
250,54.85375
251,44.583088
252,45.79767
253,38.117466
254,32.641483
255,49.33715
256,50.545193
257,36.332447
258,49.800255
259,29.922562
260,28.14534
261,44.60011
262,50.59534
263,52.543236
264,44.75844
265,29.243505
266,50.309196
267,42.708664
268,41.301422
269,28.599846
270,41.9609
271,44.890278
272,30.287996
273,26.71722
274,47.154987
275,42.23024
276,39.729824
277,42.262123
278,48.000317
279,39.872658
280,44.314713
281,53.77113
282,44.55809
283,27.74486
284,38.971394
285,41.806385
286,46.092205
287,38.387745
288,40.307484
289,42.58716
290,38.061634
291,55.57638
292,65.64462
293,41.38854
294,46.25206
295,60.856834
296,55.71233
297,52.193493
298,51.513752
299,32.85831
300,53.726147
301,44.27508
302,53.66052
303,60.70041
304,34.203922
305,48.892166
306,43.706062
307,41.27935
308,27.245962
309,43.99831
310,32.09919
311,51.672703
312,46.91626
313,37.168
314,37.33527
315,34.78787
316,50.552998
317,54.70972
318,49.59119
319,50.38918
320,41.277164
321,52.573914
322,40.457405
323,37.240078
324,48.752083
325,58.308777
326,48.87363
327,47.50069
328,50.652203
329,36.125824
330,40.752068
331,45.100975
332,45.227795
333,42.16024
334,33.264168
335,28.844482
336,31.468264
337,37.107273
338,36.45684
339,48.857693
340,28.300589
341,54.419273
342,36.740288
343,53.420307
344,35.898987
345,44.937084
346,43.56676
347,38.164997
348,39.895805
349,44.000324
350,34.1614
351,49.823067
352,31.942156
353,42.176224
354,35.07911
