ID,score
0,19.981108
1,36.037132
2,44.29341
3,51.594555
4,35.040134
5,31.646648
6,32.822983
7,53.609497
8,35.823856
9,26.918352
10,41.91691
11,45.1699
12,22.84827
13,43.663208
14,24.405878
15,40.852695
16,37.485867
17,30.847605
18,45.1348
19,27.392376
20,25.315487
21,29.78728
22,45.73462
23,24.320492
24,40.211937
25,23.054586
26,35.275875
27,33.549515
28,40.80726
29,28.30199
30,28.710802
31,24.427677
32,40.70144
33,30.559513
34,36.909607
35,32.11349
36,25.922499
37,29.997763
38,30.96828
39,33.161137
40,33.63939
41,35.74451
42,21.035555
43,51.836033
44,42.92397
45,41.178482
46,28.506338
47,32.030815
48,24.9316
49,22.92616
50,41.00033
51,39.396362
52,35.139
53,21.479105
54,25.798235
55,37.03883
56,43.96499
57,37.581875
58,30.087652
59,27.894136
60,31.063545
61,23.77785
62,27.479364
63,34.67659
64,38.254765
65,38.937164
66,30.086197
67,27.511076
68,46.214333
69,48.501842
70,35.10472
71,36.906536
72,44.118683
73,25.029343
74,25.458815
75,36.451767
76,32.770794
77,34.506046
78,41.32622
79,33.877724
80,33.231663
81,36.560524
82,54.670948
83,40.332638
84,30.97848
85,50.88038
86,30.561443
87,36.367252
88,39.383312
89,35.56342
90,23.102638
91,46.50278
92,18.282791
93,30.72532
94,26.412447
95,34.612213
96,41.597775
97,31.400032
98,28.003845
99,40.682507
100,47.525837
101,41.28329
102,28.367594
103,33.801537
104,34.99806
105,30.605972
106,31.306988
107,32.87542
108,41.349556
109,25.587631
110,23.2566
111,24.145506
112,33.901154
113,25.932718
114,38.90088
115,27.89018
116,24.954676
117,37.198864
118,32.610737
119,34.76496
120,30.333542
121,41.043224
122,38.690414
123,22.14739
124,40.213158
125,41.028248
126,51.07732
127,29.08429
128,26.460958
129,27.008287
130,29.826948
131,34.977905
132,38.050766
133,29.02892
134,24.764606
135,39.94592
136,45.65773
137,33.019283
138,23.435223
139,37.022945
140,43.825207
141,32.494644
142,37.727028
143,32.076195
144,30.617844
145,21.1089
146,38.084507
147,24.886803
148,23.123165
149,42.10692
150,30.403023
151,32.98068
152,25.625519
153,29.263407
154,30.450552
155,23.879135
156,23.842064
157,24.602764
158,33.33869
159,27.503967
160,30.141218
161,31.73922
162,31.859516
163,20.258596
164,51.438667
165,35.97346
166,35.290318
167,40.44533
168,24.594622
169,38.09703
170,20.145979
171,29.929619
172,29.067692
173,41.81683
174,41.120426
175,44.35187
176,34.61061
177,30.77976
178,18.264484
179,31.526093
180,39.63154
181,40.85934
182,26.031504
183,31.226267
184,49.732033
185,28.857742
186,28.035568
187,37.211666
188,26.709307
189,24.470072
190,49.56989
191,34.603516
192,37.159523
193,29.837563
194,48.157642
195,31.162577
196,28.67706
197,26.579424
198,31.218351
199,39.373207
200,45.147747
201,37.08703
202,32.08839
203,62.02077
204,37.101665
205,25.389147
206,29.52491
207,28.03343
208,34.649517
209,30.16487
210,51.735764
211,39.33682
212,40.028755
213,39.113586
214,31.692621
215,37.261356
216,26.674143
217,24.558544
218,26.862309
219,28.818932
220,27.335613
221,30.29728
222,32.350487
223,52.14605
224,48.86906
225,33.00563
226,43.648315
227,32.60279
228,40.964222
229,39.204117
230,44.983948
231,31.458784
232,45.653862
233,47.202023
234,28.66836
235,35.827156
236,26.627983
237,38.590958
238,41.044758
239,31.611046
240,27.15411
241,36.015213
242,29.66131
243,31.803833
244,61.52613
245,25.437151
246,38.8248
247,37.415676
248,28.197332
249,27.056602
250,31.796995
251,31.313532
252,32.441803
253,26.964746
254,23.462051
255,38.66451
256,29.29524
257,25.676971
258,40.965992
259,24.19588
260,22.503891
261,36.409676
262,40.13131
263,43.29585
264,34.428024
265,23.659681
266,40.057384
267,37.554424
268,33.213787
269,23.67614
270,34.41411
271,38.771706
272,26.381708
273,20.371529
274,33.409767
275,31.581547
276,34.744556
277,37.81341
278,42.42988
279,31.456566
280,30.509865
281,43.105473
282,34.42357
283,22.919373
284,29.269785
285,33.74344
286,33.542862
287,26.95726
288,35.479546
289,28.85086
290,27.395262
291,41.419846
292,53.569588
293,38.43828
294,35.895206
295,41.763195
296,47.30638
297,38.265026
298,37.44783
299,26.49482
300,44.26776
301,29.39255
302,43.627254
303,46.209347
304,28.232824
305,36.772446
306,26.14711
307,31.503832
308,25.057156
309,34.69988
310,26.03707
311,42.94219
312,40.584034
313,31.575539
314,26.047916
315,27.779028
316,39.7867
317,37.691856
318,34.99573
319,36.069653
320,32.345566
321,40.17969
322,29.046408
323,28.725811
324,47.198795
325,57.307613
326,28.225922
327,35.89164
328,41.49176
329,31.255999
330,36.94901
331,33.50864
332,40.233944
333,32.043755
334,27.264078
335,21.314598
336,21.834911
337,31.564627
338,30.870718
339,38.845394
340,23.766071
341,43.517624
342,27.425117
343,46.65815
344,32.181515
345,34.58837
346,35.139458
347,30.06806
348,30.681108
349,36.976818
350,30.417692
351,29.792404
352,26.578213
353,31.99267
354,27.30533
355,29.859251
356,35.950127
357,42.51213
358,30.518124
359,25.123888
360,20.51794
361,25.387955
362,30.170328
363,37.6905
364,38.037033
365,37.30924
366,42.897785
367,39.183777
368,33.646282
369,22.802752
370,33.603138
371,26.91225
372,26.186472
373,44.01011
374,33.00627
375,32.57669
376,29.831635
377,27.35023
378,43.903538
379,36.48119
380,25.530695
381,27.404663
382,36.452385
383,27.919462
384,51.8513
385,40.41979
386,30.41373
387,19.763662
388,42.069923
389,30.300837
390,31.283941
391,38.40503
392,25.728867
393,32.180866
394,33.8429
395,33.618847
396,42.23258
397,32.62882
398,22.788483
399,26.0148
400,35.27332
401,40.090843
402,34.41372
403,41.089043
404,39.70502
405,41.270454
406,44.51157
407,39.41879
408,30.698196
409,36.872482
410,34.947063
411,26.554512
412,34.01726
413,18.890732
414,40.381447
415,23.198008
416,23.701189
417,31.237328
418,39.82249
419,23.065964
420,36.21982
421,23.506804
422,36.64316
423,44.659843
424,27.845787
425,32.43441
426,20.964535
427,33.5758
428,37.833374
429,30.593904
430,29.834007
431,24.601162
432,39.35946
433,29.908619
434,26.37546
435,38.214046
436,24.086489
437,29.843119
438,42.598167
439,26.272625
440,28.49288
441,30.385479
442,37.62026
443,39.877697
444,25.686884
445,35.20948
446,31.014103
447,35.70589
448,52.486423
449,29.594633
450,36.349934
451,25.646
452,37.09185
453,42.780487
454,42.747253
455,35.36081
456,27.671774
457,31.15829
458,42.761436
459,38.302406
460,26.014526
461,25.26768
462,41.053196
463,38.016014
464,34.29551
465,33.84109
466,21.200327
467,22.002398
468,23.468294
469,44.126686
470,33.09241
471,43.381382
472,25.897215
473,21.20927
474,31.51284
475,35.99444
476,39.962387
477,23.728708
478,27.576933
479,30.524902
480,45.628777
481,34.446293
482,40.813305
483,30.228859
484,38.015625
485,31.09765
486,35.20335
487,36.160217
488,22.993559
489,41.208836
490,45.71039
491,30.613424
492,41.62664
493,36.655994
494,26.008095
495,25.962841
496,25.991495
497,29.31363
498,29.477423
499,26.10522
500,35.07936
501,42.499058
502,34.95356
503,42.06743
504,30.230846
505,28.00705
506,27.815462
507,39.27519
508,27.359842
509,32.760143
510,38.75995
511,57.18074
512,17.15273
513,28.68243
514,38.044846
515,45.36738
516,21.428608
517,27.481611
518,31.922935
519,35.53457
520,25.754154
521,44.18241
522,21.368368
523,40.91835
524,28.61349
525,25.583294
526,38.467052
527,28.903889
528,23.398853
529,18.73085
530,39.701412
531,60.817394
532,38.95964
533,32.331795
534,25.330948
535,33.91693
536,36.355297
537,24.567472
538,50.823635
539,50.910954
540,35.756992
541,36.176777
542,24.088472
543,31.83494
544,28.894196
545,30.707787
546,37.216545
547,42.12974
548,34.969536
549,35.208466
550,31.006174
551,25.694273
552,38.26548
553,37.572094
554,44.876465
555,25.860668
556,43.87423
557,19.944818
558,44.532547
559,26.61164
560,36.44871
561,32.42172
562,30.510397
563,33.882954
564,38.223686
565,33.154156
566,32.356033
567,43.048565
568,42.456573
569,25.589262
570,27.927176
571,20.68242
572,36.902206
573,31.493519
574,37.48461
575,42.8255
576,40.148193
577,38.58469
578,36.643703
579,38.87161
580,25.376745
581,31.724438
582,19.72807
583,31.737888
584,48.15348
585,29.548687
586,25.286951
587,25.830153
588,35.947914
589,33.718464
590,32.672684
591,39.60327
592,29.188148
593,42.205963
594,35.8262
595,27.887587
596,20.5833
597,41.410984
598,30.583551
599,29.445805
600,38.989185
601,35.059654
602,35.558174
603,36.13777
604,25.66755
605,35.618725
606,28.644455
607,30.705044
608,37.761406
609,22.723843
610,18.97067
611,39.492077
612,47.154667
613,43.9755
614,28.55539
615,45.091396
616,22.986198
617,50.569145
618,35.48519
619,41.694046
620,31.52797
621,39.540157
622,32.053066
623,35.17122
624,30.520548
625,32.272457
626,32.33438
627,28.42811
628,27.296595
629,36.06727
630,33.85295
631,42.853004
632,40.769444
633,33.2068
634,27.234068
635,37.81854
636,27.64734
637,36.22398
638,35.133823
