ID,score
0,17.9235
1,30.196058
2,34.24818
3,37.605984
4,29.417385
5,28.184729
6,29.813864
7,43.228474
8,26.483856
9,21.073013
10,37.39765
11,36.454227
12,20.488176
13,39.07213
14,20.798622
15,32.383358
16,31.068789
17,22.73326
18,38.24176
19,24.6208
20,22.419773
21,25.418156
22,36.46134
23,20.816841
24,33.464226
25,17.605946
26,29.725594
27,26.815174
28,30.605259
29,21.371042
30,24.660164
31,19.155918
32,32.08756
33,23.895153
34,33.30907
35,25.456398
36,22.898184
37,26.478725
38,25.266954
39,28.315557
40,33.1149
41,28.55298
42,18.287468
43,43.43003
44,38.389156
45,35.643692
46,24.194725
47,28.574692
48,22.139458
49,21.05395
50,34.65879
51,35.498924
52,32.23126
53,16.262056
54,21.4795
55,24.039595
56,38.814034
57,31.289074
58,28.825981
59,23.9239
60,26.084736
61,20.558638
62,21.03084
63,25.069597
64,32.76904
65,33.068554
66,23.76516
67,22.253054
68,34.682533
69,44.753063
70,28.513212
71,31.983023
72,34.543617
73,15.991982
74,19.848728
75,34.071175
76,29.710575
77,37.902927
78,36.533836
79,29.33013
80,26.461409
81,29.961876
82,46.923126
83,35.29274
84,25.257235
85,46.730015
86,27.910652
87,33.880276
88,33.200714
89,28.536777
90,21.563374
91,44.485157
92,11.636592
93,25.362482
94,18.634579
95,28.559292
96,36.653606
97,24.374687
98,26.711527
99,33.889404
100,40.606552
101,33.668076
102,24.314167
103,27.147194
104,25.657036
105,25.906189
106,27.265938
107,28.463293
108,34.161793
109,20.582531
110,19.746094
111,19.944736
112,28.086256
113,22.465294
114,30.076115
115,22.244503
116,21.295504
117,35.649826
118,26.337376
119,29.125992
120,22.870651
121,35.425594
122,33.723835
123,18.126133
124,33.73043
125,35.455704
126,44.517242
127,26.18408
128,23.630608
129,19.635998
130,24.157843
131,30.91935
132,32.19106
133,24.795603
134,18.719496
135,33.393894
136,36.921276
137,25.604815
138,19.019129
139,35.167244
140,34.72
141,29.563805
142,35.375023
143,28.174623
144,28.027306
145,17.364534
146,32.223686
147,21.936985
148,20.699457
149,39.953796
150,25.040577
151,30.33108
152,21.397219
153,20.4287
154,23.54817
155,21.012865
156,19.648348
157,21.266375
158,26.3323
159,23.48992
160,26.092361
161,26.682451
162,29.631283
163,19.462738
164,42.570896
165,30.187923
166,31.985077
167,33.413235
168,19.95733
169,30.455877
170,18.332361
171,23.942158
172,22.092249
173,38.52614
174,34.42564
175,40.65394
176,29.225706
177,25.63271
178,17.806782
179,23.582712
180,34.039764
181,34.39164
182,22.269852
183,23.09472
184,42.158886
185,24.52664
186,23.465452
187,29.122536
188,21.752089
189,21.737005
190,39.61834
191,25.825695
192,33.99618
193,23.13752
194,40.54564
195,25.30357
196,24.94053
197,22.962118
198,27.279827
199,33.399956
200,37.510384
201,33.63306
202,24.376114
203,56.17588
204,35.01169
205,18.809172
206,23.566895
207,25.716116
208,27.261766
209,22.568684
210,40.647823
211,29.149878
212,33.56895
213,34.74011
214,28.37118
215,31.143538
216,20.503645
217,21.26513
218,23.143759
219,22.984224
220,23.09305
221,23.672935
222,28.140646
223,42.0387
224,43.088326
225,28.570951
226,41.02205
227,25.014675
228,37.35289
229,33.425632
230,39.35708
231,30.223577
232,38.58324
233,40.315907
234,24.25755
235,33.396404
236,20.712606
237,27.554161
238,31.418928
239,30.168709
240,23.17522
241,31.034266
242,21.721615
243,27.830742
244,37.801353
245,22.477942
246,32.744328
247,30.32513
248,25.996239
249,25.789509
250,27.93161
251,29.056875
252,29.113613
253,22.317493
254,21.88989
255,31.819752
256,21.92139
257,21.845768
258,34.541332
259,17.470194
260,18.39069
261,25.770376
262,39.126045
263,38.134518
264,27.89077
265,20.024384
266,32.30838
267,24.814997
268,27.703968
269,18.172268
270,29.309017
271,34.07351
272,22.176847
273,17.759079
274,30.688618
275,29.737873
276,30.958889
277,34.47267
278,34.279003
279,30.48157
280,25.085636
281,32.91942
282,29.44137
283,19.635632
284,23.619781
285,30.282896
286,28.744942
287,23.818909
288,28.073448
289,25.78984
290,22.400942
291,35.965336
292,46.0212
293,32.574253
294,31.276958
295,33.320396
296,37.159397
297,30.130701
298,29.995722
299,23.26161
300,38.521378
301,23.895588
302,35.625793
303,37.73656
304,25.612778
305,26.292786
306,18.594608
307,26.36792
308,18.475227
309,30.053375
310,21.88592
311,38.49597
312,34.013367
313,29.158855
314,21.930891
315,23.374786
316,40.15475
317,33.478874
318,28.948473
319,32.29933
320,25.364801
321,34.880547
322,18.34754
323,26.13369
324,41.85814
325,38.20562
326,23.884623
327,30.84955
328,32.95364
329,25.961788
330,28.155838
331,26.201406
332,29.074661
333,30.64305
334,22.396261
335,17.439322
336,18.345835
337,26.727686
338,22.672125
339,30.73844
340,18.876322
341,33.001152
342,23.588285
343,40.772236
344,29.212503
345,27.247845
346,32.22178
347,27.6947
348,26.651945
349,33.03277
350,26.19659
351,25.450724
352,21.44207
353,24.004784
354,22.927197
355,28.159279
356,30.709166
357,31.681095
358,27.22975
359,22.639288
360,15.960079
361,23.67699
362,23.11288
363,31.594664
364,33.03619
365,28.144854
366,36.932365
367,30.51279
368,29.200443
369,17.007633
370,31.638966
371,23.975796
372,18.922832
373,39.07495
374,28.712074
375,24.8452
376,23.764318
377,23.108456
378,39.287827
379,33.934696
380,22.172491
381,22.924294
382,33.103065
383,18.887732
384,44.86971
385,35.578655
386,26.458523
387,16.860914
