ID,score
0,17.882618
1,29.615559
2,31.342125
3,36.06687
4,29.042208
5,27.074984
6,27.893175
7,41.763645
8,24.637629
9,20.566946
10,38.35177
11,35.818527
12,20.255062
13,37.641514
14,21.054617
15,31.108822
16,27.405869
17,22.364868
18,39.417225
19,23.673431
20,19.858427
21,25.778358
22,32.30704
23,19.639278
24,32.114906
25,15.738279
26,27.556042
27,26.383938
28,27.852465
29,20.702343
30,24.403961
31,19.366259
32,33.06764
33,22.801767
34,26.611048
35,25.796
36,21.715494
37,24.328878
38,24.115305
39,27.212788
40,31.628824
41,27.660686
42,17.230534
43,42.772255
44,38.605762
45,34.551346
46,23.31378
47,27.926636
48,21.031631
49,20.278158
50,33.80124
51,32.594093
52,29.330923
53,16.615925
54,21.21356
55,23.104965
56,34.931267
57,31.67657
58,27.177492
59,22.897436
60,24.335386
61,20.425634
62,21.260324
63,23.883713
64,29.831724
65,33.71537
66,23.045507
67,21.150972
68,34.47265
69,40.466957
70,28.662418
71,31.498766
72,34.116413
73,15.714776
74,19.659462
75,31.996641
76,28.967466
77,32.448547
78,35.82103
79,29.359444
80,26.810608
81,28.75122
82,46.085358
83,34.33039
84,24.03698
85,45.958965
86,27.448383
87,31.391146
88,33.274834
89,27.687752
90,17.718351
91,39.710472
92,11.306901
93,25.784355
94,18.43288
95,26.671425
96,35.478325
97,23.816364
98,25.554817
99,33.517715
100,38.046413
101,35.043903
102,23.599468
103,26.24981
104,27.222576
105,24.281485
106,27.076872
107,27.429955
108,32.88733
109,20.554108
110,19.551033
111,19.404139
112,28.256697
113,21.670078
114,29.685211
115,20.914513
116,20.236698
117,32.79614
118,24.69544
119,28.625727
120,23.098637
121,33.8099
122,33.44133
123,16.434624
124,33.720608
125,34.85474
126,42.7632
127,27.100693
128,22.501741
129,18.707123
130,22.627254
131,31.084557
132,30.631247
133,24.529917
134,19.756927
135,31.7313
136,38.90764
137,25.478334
138,20.071169
139,33.685436
140,34.671535
141,28.273518
142,32.208103
143,25.101257
144,27.415457
145,16.462305
146,29.317108
147,20.20331
148,19.725685
149,39.201836
150,25.765429
151,28.978477
152,20.876066
153,20.062273
154,22.942005
155,20.600992
156,18.850891
157,20.801388
158,23.630035
159,22.85092
160,24.564426
161,24.618607
162,30.388807
163,18.596273
164,37.485737
165,29.444715
166,31.426477
167,32.16582
168,19.825098
169,31.003183
170,17.45164
171,23.252308
172,21.850765
173,34.2291
174,33.776867
175,39.38377
176,28.117777
177,25.327532
178,16.093477
179,23.58576
180,32.836422
181,32.298195
182,21.742937
183,22.598574
184,40.05649
185,23.489954
186,22.853106
187,28.160385
188,21.159416
189,21.129444
190,38.894867
191,27.981838
192,28.402563
193,25.031359
194,39.27854
195,25.016996
196,23.642967
197,21.94554
198,25.652458
199,31.730883
200,37.0785
201,31.46235
202,22.368591
203,54.446514
204,33.201057
205,17.874437
206,21.09739
207,23.984587
208,28.336897
209,21.721418
210,37.51794
211,25.98721
212,31.00851
213,32.308517
214,28.207495
215,29.547182
216,19.460043
217,21.365582
218,23.832264
219,23.524479
220,20.86686
221,22.405424
222,27.527576
223,37.731815
224,37.515522
225,28.381536
226,38.72536
227,25.74087
228,36.45112
229,32.017403
230,37.337242
231,27.77679
232,37.35768
233,39.26338
234,24.609915
235,32.964077
236,20.044313
237,25.41812
238,29.789583
239,27.114834
240,22.192133
241,31.480097
242,21.264576
243,27.61736
244,32.264263
245,21.579777
246,31.902836
247,30.800268
248,24.56068
249,24.681454
250,25.827974
251,27.947657
252,26.969046
253,22.267881
254,20.998669
255,30.92177
256,18.327875
257,21.281616
258,34.822937
259,16.274914
260,17.017725
261,25.982512
262,36.55006
263,40.237938
264,24.840126
265,19.70523
266,31.771084
267,23.915855
268,26.868963
269,17.664644
270,28.088837
271,34.400654
272,22.140244
273,17.007584
274,30.465622
275,26.282732
276,29.657179
277,34.46136
278,33.606606
279,28.830755
280,23.837664
281,32.232246
282,28.190617
283,19.257128
284,23.619902
285,30.582914
286,28.803644
287,23.17922
288,26.531113
289,22.371325
290,20.017338
291,32.770714
292,41.7864
293,30.500906
294,29.259232
295,32.923523
296,35.694294
297,27.47309
298,27.757854
299,22.38068
300,38.41419
301,22.58004
302,35.61501
303,34.211918
304,24.77149
305,28.656075
306,18.616196
307,24.92213
308,18.247005
309,28.51231
310,20.92854
311,37.19797
312,33.110825
313,28.449074
314,20.957832
315,23.108334
316,34.239468
317,29.981377
318,27.382988
319,30.586416
320,23.918428
321,32.837624
322,18.765388
323,24.403713
324,39.116714
325,37.446373
326,23.894644
327,29.529123
328,32.360172
329,26.251945
330,28.563765
331,26.50312
332,27.851728
333,28.779207
334,21.049295
335,17.270828
336,17.714926
337,26.366152
338,23.032612
